index,SessionName,Compound,phi,n,k,kCorrected,tM,kRef,kTol,Date,FlowRate,Temperature,Column_Manufacturer,Column_Brand,Column_Phase,Column_ParticleSize,Column_PoreSize,Column_Length,Column_InnerDiameter,Column_SerialNumber
15,4_1_2,5-phenylpentanol,40,5,2.81327,2.776691572,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
16,4_1_2,5-phenylpentanol,35,1,4.34189,4.285436296,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
17,4_1_2,5-phenylpentanol,35,2,4.32387,4.267650594,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
18,4_1_2,5-phenylpentanol,35,3,4.31553,4.259419031,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
19,4_1_2,5-phenylpentanol,35,4,4.34229,4.285831095,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
20,4_1_2,5-phenylpentanol,35,5,4.33823,4.281823883,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
21,4_1_2,5-phenylpentanol,30,1,7.03789,6.946382624,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
22,4_1_2,5-phenylpentanol,30,2,7.0517,6.960013065,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
23,4_1_2,5-phenylpentanol,30,3,7.06083,6.969024356,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
24,4_1_2,5-phenylpentanol,30,4,7.06925,6.977334878,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
25,4_1_2,5-phenylpentanol,30,5,7.0032,6.912143667,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
26,4_1_2,5-phenylpentanol,25,1,12.002,11.84594875,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
27,4_1_2,5-phenylpentanol,25,2,12.0368,11.88029628,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
28,4_1_2,5-phenylpentanol,25,3,12.007,11.85088374,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
29,4_1_2,5-phenylpentanol,25,4,11.9943,11.83834887,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
30,4_1_2,5-phenylpentanol,25,5,12.0598,11.90299723,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
31,4_1_2,5-phenylpentanol,20,1,21.5796,21.2990198,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
32,4_1_2,5-phenylpentanol,20,2,21.5854,21.30474439,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
33,4_1_2,5-phenylpentanol,20,3,21.5419,21.26180998,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
34,4_1_2,5-phenylpentanol,20,4,21.5701,21.28964332,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
35,4_1_2,5-phenylpentanol,20,5,21.5119,21.23220004,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
36,4_1_2,trans-stilbene,70,1,1.09349,1.07927233,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
37,4_1_2,trans-stilbene,70,2,1.07737,1.063361923,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
38,4_1_2,trans-stilbene,70,3,1.07994,1.065898508,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
39,4_1_2,trans-stilbene,70,4,1.08427,1.070172209,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
40,4_1_2,trans-stilbene,70,5,1.08079,1.066737456,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
41,4_1_2,trans-stilbene,60,1,2.15819,2.13012899,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
42,4_1_2,trans-stilbene,60,2,2.16591,2.137748613,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
43,4_1_2,trans-stilbene,60,3,2.16227,2.134155941,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
44,4_1_2,trans-stilbene,60,4,2.16829,2.140097668,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
45,4_1_2,trans-stilbene,60,5,2.16764,2.13945612,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
46,4_1_2,trans-stilbene,50,1,5.04972,4.984063017,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
47,4_1_2,trans-stilbene,50,2,5.1021,5.035761966,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
48,4_1_2,trans-stilbene,50,3,5.09052,5.024332531,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
49,4_1_2,trans-stilbene,50,4,5.09229,5.026079517,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
50,4_1_2,trans-stilbene,50,5,5.10228,5.035939626,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
51,4_1_2,trans-stilbene,45,1,8.34777,8.239231428,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
52,4_1_2,trans-stilbene,45,2,8.42652,8.316957513,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
53,4_1_2,trans-stilbene,45,3,8.3762,8.267291779,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
54,4_1_2,trans-stilbene,45,4,8.39379,8.284653072,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
55,4_1_2,trans-stilbene,45,5,8.44044,8.330696523,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
56,4_1_2,trans-stilbene,40,1,14.6943,14.50324319,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
57,4_1_2,trans-stilbene,40,2,14.8108,14.61822844,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
58,4_1_2,trans-stilbene,40,3,14.8429,14.64991107,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
59,4_1_2,trans-stilbene,40,4,14.7312,14.53966341,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
60,4_1_2,trans-stilbene,40,5,14.8189,14.62622312,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
61,4_1_2,trans-stilbene,35,1,27.7323,27.37172176,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
62,4_1_2,trans-stilbene,35,2,27.6262,27.26700128,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
63,4_1_2,trans-stilbene,35,3,27.763,27.40202259,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
64,4_1_2,trans-stilbene,35,4,27.5888,27.23008756,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
65,4_1_2,trans-stilbene,35,5,27.7172,27.35681809,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
66,4_1_2,Butyl phenyl ether,60,1,1.59198,1.571280911,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
67,4_1_2,Butyl phenyl ether,60,2,1.58574,1.565122044,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
68,4_1_2,Butyl phenyl ether,60,3,1.57935,1.558815127,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
69,4_1_2,Butyl phenyl ether,60,4,1.58996,1.569287175,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
70,4_1_2,Butyl phenyl ether,60,5,1.59309,1.572376479,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
71,4_1_2,Butyl phenyl ether,50,1,3.34881,3.305268425,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
72,4_1_2,Butyl phenyl ether,50,2,3.32817,3.284896788,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
73,4_1_2,Butyl phenyl ether,50,3,3.33031,3.287008964,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
74,4_1_2,Butyl phenyl ether,50,4,3.32983,3.286535205,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
75,4_1_2,Butyl phenyl ether,50,5,3.3113,3.268246134,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
76,4_1_2,Butyl phenyl ether,40,1,8.00207,7.898026256,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
77,4_1_2,Butyl phenyl ether,40,2,8.00354,7.899477143,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
78,4_1_2,Butyl phenyl ether,40,3,7.93254,7.829400292,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
79,4_1_2,Butyl phenyl ether,40,4,8.00423,7.900158171,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
80,4_1_2,Butyl phenyl ether,40,5,8.01836,7.914104451,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
81,4_1_2,Butyl phenyl ether,35,1,13.0204,12.85110741,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
82,4_1_2,Butyl phenyl ether,35,2,13.0046,12.83551284,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
83,4_1_2,Butyl phenyl ether,35,3,13.0661,12.89621321,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
84,4_1_2,Butyl phenyl ether,35,4,13.0137,12.84449452,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
85,4_1_2,Butyl phenyl ether,35,5,13.0259,12.8565359,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
86,4_1_2,Butyl phenyl ether,30,1,22.2646,21.97511336,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
87,4_1_2,Butyl phenyl ether,30,2,22.2504,21.96109799,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
88,4_1_2,Butyl phenyl ether,30,3,22.1646,21.87641357,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
89,4_1_2,Butyl phenyl ether,30,4,22.2578,21.96840178,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
90,4_1_2,Butyl phenyl ether,30,5,22.2608,21.97136277,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
91,4_1_2,toluene,60,1,0.954241,0.94183386,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
92,4_1_2,toluene,60,2,0.936609,0.924431113,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
93,4_1_2,toluene,60,3,0.933981,0.921837282,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
94,4_1_2,toluene,60,4,0.9229,0.910900358,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
95,4_1_2,toluene,60,5,0.916531,0.904614169,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
96,4_1_2,toluene,50,1,1.64382,1.622446882,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
97,4_1_2,toluene,50,2,1.63794,1.616643334,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
98,4_1_2,toluene,50,3,1.65007,1.628615619,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
99,4_1_2,toluene,50,4,1.64054,1.619209529,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
100,4_1_2,toluene,50,5,1.63587,1.614600249,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
101,4_1_2,toluene,40,1,3.15055,3.109586222,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
102,4_1_2,toluene,40,2,3.15407,3.113060455,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
103,4_1_2,toluene,40,3,3.13332,3.092580248,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
104,4_1_2,toluene,40,4,3.1349,3.094139705,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
105,4_1_2,toluene,40,5,3.13028,3.089579775,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
106,4_1_2,toluene,35,1,4.4319,4.374275976,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
107,4_1_2,toluene,35,2,4.40103,4.343807351,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
108,4_1_2,toluene,35,3,4.4144,4.357003513,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
109,4_1_2,toluene,35,4,4.42402,4.366498433,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
110,4_1_2,toluene,35,5,4.41242,4.355049257,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
111,4_1_2,toluene,30,1,6.29692,6.215046793,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
112,4_1_2,toluene,30,2,6.30641,6.224413403,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
113,4_1_2,toluene,30,3,6.27659,6.194981126,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
114,4_1_2,toluene,30,4,6.31944,6.237273985,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
115,4_1_2,toluene,30,5,6.27971,6.198060559,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
116,4_1_2,toluene,25,1,8.89441,8.778763958,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
117,4_1_2,toluene,25,2,8.91844,8.802481518,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
118,4_1_2,toluene,25,3,8.89029,8.774697527,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
119,4_1_2,toluene,25,4,8.95175,8.835358418,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
120,4_1_2,toluene,25,5,8.93033,8.814216923,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
121,4_1_2,toluene,20,1,12.4016,12.24035311,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
122,4_1_2,toluene,20,2,12.4248,12.26325146,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
123,4_1_2,toluene,20,3,12.3883,12.22722604,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
124,4_1_2,toluene,20,4,12.4409,12.27914213,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
125,4_1_2,toluene,20,5,12.4442,12.28239922,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
126,4_1_2,toluene,15,1,16.624,16.40785303,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
127,4_1_2,toluene,15,2,16.6827,16.4657898,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
128,4_1_2,toluene,15,3,16.6818,16.46490151,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
129,4_1_2,toluene,15,4,16.6166,16.40054924,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
130,4_1_2,toluene,15,5,16.6572,16.44062136,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
131,4_1_2,toluene,10,1,21.5172,21.23743113,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
132,4_1_2,toluene,10,2,21.5395,21.25944119,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
133,4_1_2,toluene,10,3,21.5133,21.23358184,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
134,4_1_2,toluene,10,4,21.5462,21.26605407,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
135,4_1_2,toluene,10,5,21.5093,21.22963385,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
136,4_1_2,cis-chalcone,70,1,0.824531,0.813810362,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
137,4_1_2,cis-chalcone,70,2,0.828882,0.81810479,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
138,4_1_2,cis-chalcone,70,3,0.811998,0.801440318,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
139,4_1_2,cis-chalcone,70,4,0.81209,0.801531122,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
140,4_1_2,cis-chalcone,70,5,0.817782,0.807149114,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
141,4_1_2,cis-chalcone,60,1,1.42131,1.40282998,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
142,4_1_2,cis-chalcone,60,2,1.43502,1.416361721,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
143,4_1_2,cis-chalcone,60,3,1.44043,1.42170138,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
144,4_1_2,cis-chalcone,60,4,1.4308,1.41219659,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
145,4_1_2,cis-chalcone,60,5,1.42954,1.410952973,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
146,4_1_2,cis-chalcone,50,1,2.96823,2.929636766,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
147,4_1_2,cis-chalcone,50,2,2.98849,2.949633343,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
148,4_1_2,cis-chalcone,50,3,2.97063,2.932005561,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
149,4_1_2,cis-chalcone,50,4,2.96692,2.928343798,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
150,4_1_2,cis-chalcone,50,5,2.97976,2.941016851,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
151,4_1_2,cis-chalcone,45,1,4.52359,4.464773814,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
152,4_1_2,cis-chalcone,45,2,4.49479,4.436348274,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
153,4_1_2,cis-chalcone,45,3,4.52997,4.47107086,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
